Country/Region,Date,Lat,Long,Confirmed,Deaths,Recovered
Russia,1/24/20,60.0,90.0,0,0,0
Rwanda,1/24/20,-1.9403,29.8739,0,0,0
Saint Lucia,1/24/20,13.9094,-60.9789,0,0,0
Saint Vincent and the Grenadines,1/24/20,12.9843,-61.2872,0,0,0
San Marino,1/24/20,43.9424,12.4578,0,0,0
Saudi Arabia,1/24/20,24.0,45.0,0,0,0
Senegal,1/24/20,14.4974,-14.4524,0,0,0
Serbia,1/24/20,44.0165,21.0059,0,0,0
Seychelles,1/24/20,-4.6796,55.492,0,0,0
Singapore,1/24/20,1.2833,103.8333,3,0,0
Slovakia,1/24/20,48.669,19.699,0,0,0
Slovenia,1/24/20,46.1512,14.9955,0,0,0
Somalia,1/24/20,5.1521,46.1996,0,0,0
South Africa,1/24/20,-30.5595,22.9375,0,0,0
Spain,1/24/20,40.0,-4.0,0,0,0
Sri Lanka,1/24/20,7.0,81.0,0,0,0
Sudan,1/24/20,12.8628,30.2176,0,0,0
Suriname,1/24/20,3.9193,-56.0278,0,0,0
Sweden,1/24/20,63.0,16.0,0,0,0
Switzerland,1/24/20,46.8182,8.2275,0,0,0
Taiwan*,1/24/20,23.7,121.0,3,0,0
Tanzania,1/24/20,-6.369,34.8888,0,0,0
Thailand,1/24/20,15.0,101.0,5,0,0
Togo,1/24/20,8.6195,0.8248,0,0,0
Trinidad and Tobago,1/24/20,10.6918,-61.2225,0,0,0
Tunisia,1/24/20,34.0,9.0,0,0,0
Turkey,1/24/20,38.9637,35.2433,0,0,0
Uganda,1/24/20,1.0,32.0,0,0,0
Ukraine,1/24/20,48.3794,31.1656,0,0,0
United Arab Emirates,1/24/20,24.0,54.0,0,0,0
United Kingdom,1/24/20,270.0299,-482.92470000000003,0,0,0
Uruguay,1/24/20,-32.5228,-55.7658,0,0,0
US,1/24/20,37.0902,-95.7129,2,0,0
Uzbekistan,1/24/20,41.3775,64.5853,0,0,0
Venezuela,1/24/20,6.4238,-66.5897,0,0,0
Vietnam,1/24/20,16.0,108.0,2,0,0
Zambia,1/24/20,-15.4167,28.2833,0,0,0
Zimbabwe,1/24/20,-20.0,30.0,0,0,0
Dominica,1/24/20,15.415,-61.371,0,0,0
Grenada,1/24/20,12.1165,-61.678999999999995,0,0,0
Mozambique,1/24/20,-18.665695,35.529562,0,0,0
Syria,1/24/20,34.802075,38.996815000000005,0,0,0
Timor-Leste,1/24/20,-8.874217,125.727539,0,0,0
Belize,1/24/20,13.1939,-59.5432,0,0,0
Laos,1/24/20,19.856270000000002,102.495496,0,0,0
Libya,1/24/20,26.3351,17.228331,0,0,0
West Bank and Gaza,1/24/20,31.9522,35.2332,0,0,0
Guinea-Bissau,1/24/20,11.8037,-15.1804,0,0,0
Mali,1/24/20,17.570692,-3.9961660000000006,0,0,0
Saint Kitts and Nevis,1/24/20,17.357822,-62.782998,0,0,0
Kosovo,1/24/20,42.602636,20.902977,0,0,0
Burma,1/24/20,21.9162,95.956,0,0,0
MS Zaandam,1/24/20,0.0,0.0,0,0,0
Botswana,1/24/20,-22.3285,24.6849,0,0,0
Burundi,1/24/20,-3.3731,29.9189,0,0,0
Sierra Leone,1/24/20,8.460555000000001,-11.779889,0,0,0
Malawi,1/24/20,-13.254307999999998,34.301525,0,0,0
South Sudan,1/24/20,6.877000000000001,31.307,0,0,0
Western Sahara,1/24/20,24.2155,-12.8858,0,0,0
Sao Tome and Principe,1/24/20,0.18636,6.613081,0,0,0
Yemen,1/24/20,15.552726999999999,48.516388,0,0,0
Comoros,1/24/20,-11.6455,43.3333,0,0,0
Tajikistan,1/24/20,38.861034000000004,71.276093,0,0,0
Afghanistan,1/25/20,33.0,65.0,0,0,0
Albania,1/25/20,41.1533,20.1683,0,0,0
Algeria,1/25/20,28.0339,1.6596,0,0,0
Andorra,1/25/20,42.5063,1.5218,0,0,0
Angola,1/25/20,-11.2027,17.8739,0,0,0
Antigua and Barbuda,1/25/20,17.0608,-61.7964,0,0,0
Argentina,1/25/20,-38.4161,-63.6167,0,0,0
Armenia,1/25/20,40.0691,45.0382,0,0,0
Australia,1/25/20,-255.9695,1129.8623,0,0,0
Austria,1/25/20,47.5162,14.5501,0,0,0
Azerbaijan,1/25/20,40.1431,47.5769,0,0,0
Bahamas,1/25/20,25.0343,-77.3963,0,0,0
Bahrain,1/25/20,26.0275,50.55,0,0,0
Bangladesh,1/25/20,23.685,90.3563,0,0,0
Barbados,1/25/20,13.1939,-59.5432,0,0,0
Belarus,1/25/20,53.7098,27.9534,0,0,0
Belgium,1/25/20,50.8333,4.0,0,0,0
Benin,1/25/20,9.3077,2.3158,0,0,0
Bhutan,1/25/20,27.5142,90.4336,0,0,0
Bolivia,1/25/20,-16.2902,-63.5887,0,0,0
Bosnia and Herzegovina,1/25/20,43.9159,17.6791,0,0,0
Brazil,1/25/20,-14.235,-51.9253,0,0,0
Brunei,1/25/20,4.5353,114.7277,0,0,0
Bulgaria,1/25/20,42.7339,25.4858,0,0,0
Burkina Faso,1/25/20,12.2383,-1.5616,0,0,0
Cabo Verde,1/25/20,16.5388,-23.0418,0,0,0
Cambodia,1/25/20,11.55,104.9167,0,0,0
Cameroon,1/25/20,3.8480000000000003,11.5021,0,0,0
Canada,1/25/20,671.7607,-1237.6289,0,0,0
Central African Republic,1/25/20,6.6111,20.9394,0,0,0
Chad,1/25/20,15.4542,18.7322,0,0,0
Chile,1/25/20,-35.6751,-71.543,0,0,0
China,1/25/20,1083.3367,3684.4197000000004,1406,42,38
Colombia,1/25/20,4.5709,-74.2973,0,0,0
Congo (Brazzaville),1/25/20,-4.0383,21.7587,0,0,0
Congo (Kinshasa),1/25/20,-4.0383,21.7587,0,0,0
Costa Rica,1/25/20,9.7489,-83.7534,0,0,0
Cote d'Ivoire,1/25/20,7.54,-5.5471,0,0,0
Croatia,1/25/20,45.1,15.2,0,0,0
Diamond Princess,1/25/20,0.0,0.0,0,0,0
Cuba,1/25/20,22.0,-80.0,0,0,0
Cyprus,1/25/20,35.1264,33.4299,0,0,0
Czechia,1/25/20,49.8175,15.472999999999999,0,0,0
Denmark,1/25/20,189.8634,-40.014300000000006,0,0,0
Djibouti,1/25/20,11.8251,42.5903,0,0,0
Dominican Republic,1/25/20,18.7357,-70.1627,0,0,0
Ecuador,1/25/20,-1.8312,-78.1834,0,0,0
Egypt,1/25/20,26.0,30.0,0,0,0
El Salvador,1/25/20,13.7942,-88.8965,0,0,0
Equatorial Guinea,1/25/20,1.5,10.0,0,0,0
Eritrea,1/25/20,15.1794,39.7823,0,0,0
Estonia,1/25/20,58.5953,25.0136,0,0,0
Eswatini,1/25/20,-26.5225,31.4659,0,0,0
Ethiopia,1/25/20,9.145,40.4897,0,0,0
Fiji,1/25/20,-17.7134,178.065,0,0,0
Finland,1/25/20,64.0,26.0,0,0,0
France,1/25/20,91.3624,59.71919999999999,3,0,0
Gabon,1/25/20,-0.8037,11.6094,0,0,0
Gambia,1/25/20,13.4432,-15.3101,0,0,0
Georgia,1/25/20,42.3154,43.3569,0,0,0
Germany,1/25/20,51.0,9.0,0,0,0
Ghana,1/25/20,7.9465,-1.0232,0,0,0
Greece,1/25/20,39.0742,21.8243,0,0,0
Guatemala,1/25/20,15.7835,-90.2308,0,0,0
Guinea,1/25/20,9.9456,-9.6966,0,0,0
Guyana,1/25/20,5.0,-58.75,0,0,0
Haiti,1/25/20,18.9712,-72.2852,0,0,0
Holy See,1/25/20,41.9029,12.4534,0,0,0
Honduras,1/25/20,15.2,-86.2419,0,0,0
Hungary,1/25/20,47.1625,19.5033,0,0,0
Iceland,1/25/20,64.9631,-19.0208,0,0,0
India,1/25/20,21.0,78.0,0,0,0
Indonesia,1/25/20,-0.7893,113.9213,0,0,0
Iran,1/25/20,32.0,53.0,0,0,0
Iraq,1/25/20,33.0,44.0,0,0,0
Ireland,1/25/20,53.1424,-7.6921,0,0,0
Israel,1/25/20,31.0,35.0,0,0,0
Italy,1/25/20,43.0,12.0,0,0,0
Jamaica,1/25/20,18.1096,-77.2975,0,0,0
Japan,1/25/20,36.0,138.0,2,0,0
Jordan,1/25/20,31.24,36.51,0,0,0
Kazakhstan,1/25/20,48.0196,66.9237,0,0,0
Kenya,1/25/20,-0.0236,37.9062,0,0,0
South Korea,1/25/20,36.0,128.0,2,0,0
Kuwait,1/25/20,29.5,47.75,0,0,0
Kyrgyzstan,1/25/20,41.2044,74.7661,0,0,0
Latvia,1/25/20,56.8796,24.6032,0,0,0
Lebanon,1/25/20,33.8547,35.8623,0,0,0
Liberia,1/25/20,6.4281,-9.4295,0,0,0
Liechtenstein,1/25/20,47.14,9.55,0,0,0
Lithuania,1/25/20,55.1694,23.8813,0,0,0
Luxembourg,1/25/20,49.8153,6.1296,0,0,0
Madagascar,1/25/20,-18.7669,46.8691,0,0,0
Malaysia,1/25/20,2.5,112.5,3,0,0
Maldives,1/25/20,3.2028,73.2207,0,0,0
Malta,1/25/20,35.9375,14.3754,0,0,0
Mauritania,1/25/20,21.0079,10.9408,0,0,0
Mauritius,1/25/20,-20.2,57.5,0,0,0
Mexico,1/25/20,23.6345,-102.5528,0,0,0
Moldova,1/25/20,47.4116,28.3699,0,0,0
Monaco,1/25/20,43.7333,7.4167,0,0,0
Mongolia,1/25/20,46.8625,103.8467,0,0,0
Montenegro,1/25/20,42.5,19.3,0,0,0
Morocco,1/25/20,31.7917,-7.0926,0,0,0
Namibia,1/25/20,-22.9576,18.4904,0,0,0
Nepal,1/25/20,28.1667,84.25,1,0,0
Netherlands,1/25/20,94.8633,-196.7893,0,0,0
New Zealand,1/25/20,-40.9006,174.886,0,0,0
Nicaragua,1/25/20,12.8654,-85.2072,0,0,0
Niger,1/25/20,17.6078,8.0817,0,0,0
Nigeria,1/25/20,9.082,8.6753,0,0,0
North Macedonia,1/25/20,41.6086,21.7453,0,0,0
Norway,1/25/20,60.472,8.4689,0,0,0
Oman,1/25/20,21.0,57.0,0,0,0
Pakistan,1/25/20,30.3753,69.3451,0,0,0
Panama,1/25/20,8.538,-80.7821,0,0,0
Papua New Guinea,1/25/20,-6.315,143.9555,0,0,0
Paraguay,1/25/20,-23.4425,-58.4438,0,0,0
Peru,1/25/20,-9.19,-75.0152,0,0,0
Philippines,1/25/20,13.0,122.0,0,0,0
Poland,1/25/20,51.9194,19.1451,0,0,0
Portugal,1/25/20,39.3999,-8.2245,0,0,0
Qatar,1/25/20,25.3548,51.1839,0,0,0
Romania,1/25/20,45.9432,24.9668,0,0,0
Russia,1/25/20,60.0,90.0,0,0,0
Rwanda,1/25/20,-1.9403,29.8739,0,0,0
Saint Lucia,1/25/20,13.9094,-60.9789,0,0,0
Saint Vincent and the Grenadines,1/25/20,12.9843,-61.2872,0,0,0
San Marino,1/25/20,43.9424,12.4578,0,0,0
Saudi Arabia,1/25/20,24.0,45.0,0,0,0
Senegal,1/25/20,14.4974,-14.4524,0,0,0
Serbia,1/25/20,44.0165,21.0059,0,0,0
Seychelles,1/25/20,-4.6796,55.492,0,0,0
Singapore,1/25/20,1.2833,103.8333,3,0,0
Slovakia,1/25/20,48.669,19.699,0,0,0
Slovenia,1/25/20,46.1512,14.9955,0,0,0
Somalia,1/25/20,5.1521,46.1996,0,0,0
South Africa,1/25/20,-30.5595,22.9375,0,0,0
Spain,1/25/20,40.0,-4.0,0,0,0
Sri Lanka,1/25/20,7.0,81.0,0,0,0
Sudan,1/25/20,12.8628,30.2176,0,0,0
Suriname,1/25/20,3.9193,-56.0278,0,0,0
Sweden,1/25/20,63.0,16.0,0,0,0
Switzerland,1/25/20,46.8182,8.2275,0,0,0
Taiwan*,1/25/20,23.7,121.0,3,0,0
Tanzania,1/25/20,-6.369,34.8888,0,0,0
Thailand,1/25/20,15.0,101.0,7,0,0
Togo,1/25/20,8.6195,0.8248,0,0,0
Trinidad and Tobago,1/25/20,10.6918,-61.2225,0,0,0
Tunisia,1/25/20,34.0,9.0,0,0,0
Turkey,1/25/20,38.9637,35.2433,0,0,0
Uganda,1/25/20,1.0,32.0,0,0,0
Ukraine,1/25/20,48.3794,31.1656,0,0,0
United Arab Emirates,1/25/20,24.0,54.0,0,0,0
United Kingdom,1/25/20,270.0299,-482.92470000000003,0,0,0
Uruguay,1/25/20,-32.5228,-55.7658,0,0,0
US,1/25/20,37.0902,-95.7129,2,0,0
Uzbekistan,1/25/20,41.3775,64.5853,0,0,0
Venezuela,1/25/20,6.4238,-66.5897,0,0,0
Vietnam,1/25/20,16.0,108.0,2,0,0
Zambia,1/25/20,-15.4167,28.2833,0,0,0
Zimbabwe,1/25/20,-20.0,30.0,0,0,0
Dominica,1/25/20,15.415,-61.371,0,0,0
Grenada,1/25/20,12.1165,-61.678999999999995,0,0,0
Mozambique,1/25/20,-18.665695,35.529562,0,0,0
Syria,1/25/20,34.802075,38.996815000000005,0,0,0
Timor-Leste,1/25/20,-8.874217,125.727539,0,0,0
Belize,1/25/20,13.1939,-59.5432,0,0,0
Laos,1/25/20,19.856270000000002,102.495496,0,0,0
Libya,1/25/20,26.3351,17.228331,0,0,0
West Bank and Gaza,1/25/20,31.9522,35.2332,0,0,0
Guinea-Bissau,1/25/20,11.8037,-15.1804,0,0,0
Mali,1/25/20,17.570692,-3.9961660000000006,0,0,0
Saint Kitts and Nevis,1/25/20,17.357822,-62.782998,0,0,0
Kosovo,1/25/20,42.602636,20.902977,0,0,0
Burma,1/25/20,21.9162,95.956,0,0,0
MS Zaandam,1/25/20,0.0,0.0,0,0,0
Botswana,1/25/20,-22.3285,24.6849,0,0,0
Burundi,1/25/20,-3.3731,29.9189,0,0,0
Sierra Leone,1/25/20,8.460555000000001,-11.779889,0,0,0
Malawi,1/25/20,-13.254307999999998,34.301525,0,0,0
South Sudan,1/25/20,6.877000000000001,31.307,0,0,0
Western Sahara,1/25/20,24.2155,-12.8858,0,0,0
Sao Tome and Principe,1/25/20,0.18636,6.613081,0,0,0
Yemen,1/25/20,15.552726999999999,48.516388,0,0,0
Comoros,1/25/20,-11.6455,43.3333,0,0,0
Tajikistan,1/25/20,38.861034000000004,71.276093,0,0,0
Afghanistan,1/26/20,33.0,65.0,0,0,0
Albania,1/26/20,41.1533,20.1683,0,0,0
Algeria,1/26/20,28.0339,1.6596,0,0,0
Andorra,1/26/20,42.5063,1.5218,0,0,0
Angola,1/26/20,-11.2027,17.8739,0,0,0
Antigua and Barbuda,1/26/20,17.0608,-61.7964,0,0,0
Argentina,1/26/20,-38.4161,-63.6167,0,0,0
Armenia,1/26/20,40.0691,45.0382,0,0,0
Australia,1/26/20,-255.9695,1129.8623,4,0,0
Austria,1/26/20,47.5162,14.5501,0,0,0
Azerbaijan,1/26/20,40.1431,47.5769,0,0,0
Bahamas,1/26/20,25.0343,-77.3963,0,0,0
Bahrain,1/26/20,26.0275,50.55,0,0,0
Bangladesh,1/26/20,23.685,90.3563,0,0,0
Barbados,1/26/20,13.1939,-59.5432,0,0,0
Belarus,1/26/20,53.7098,27.9534,0,0,0
Belgium,1/26/20,50.8333,4.0,0,0,0
Benin,1/26/20,9.3077,2.3158,0,0,0
Bhutan,1/26/20,27.5142,90.4336,0,0,0
Bolivia,1/26/20,-16.2902,-63.5887,0,0,0
Bosnia and Herzegovina,1/26/20,43.9159,17.6791,0,0,0
Brazil,1/26/20,-14.235,-51.9253,0,0,0
Brunei,1/26/20,4.5353,114.7277,0,0,0
Bulgaria,1/26/20,42.7339,25.4858,0,0,0
Burkina Faso,1/26/20,12.2383,-1.5616,0,0,0
Cabo Verde,1/26/20,16.5388,-23.0418,0,0,0
Cambodia,1/26/20,11.55,104.9167,0,0,0
Cameroon,1/26/20,3.8480000000000003,11.5021,0,0,0
Canada,1/26/20,671.7607,-1237.6289,1,0,0
Central African Republic,1/26/20,6.6111,20.9394,0,0,0
Chad,1/26/20,15.4542,18.7322,0,0,0
Chile,1/26/20,-35.6751,-71.543,0,0,0
China,1/26/20,1083.3367,3684.4197000000004,2075,56,48
Colombia,1/26/20,4.5709,-74.2973,0,0,0
Congo (Brazzaville),1/26/20,-4.0383,21.7587,0,0,0
Congo (Kinshasa),1/26/20,-4.0383,21.7587,0,0,0
Costa Rica,1/26/20,9.7489,-83.7534,0,0,0
Cote d'Ivoire,1/26/20,7.54,-5.5471,0,0,0
Croatia,1/26/20,45.1,15.2,0,0,0
Diamond Princess,1/26/20,0.0,0.0,0,0,0
Cuba,1/26/20,22.0,-80.0,0,0,0
Cyprus,1/26/20,35.1264,33.4299,0,0,0
Czechia,1/26/20,49.8175,15.472999999999999,0,0,0
Denmark,1/26/20,189.8634,-40.014300000000006,0,0,0
Djibouti,1/26/20,11.8251,42.5903,0,0,0
Dominican Republic,1/26/20,18.7357,-70.1627,0,0,0
Ecuador,1/26/20,-1.8312,-78.1834,0,0,0
Egypt,1/26/20,26.0,30.0,0,0,0
El Salvador,1/26/20,13.7942,-88.8965,0,0,0
Equatorial Guinea,1/26/20,1.5,10.0,0,0,0
Eritrea,1/26/20,15.1794,39.7823,0,0,0
Estonia,1/26/20,58.5953,25.0136,0,0,0
Eswatini,1/26/20,-26.5225,31.4659,0,0,0
Ethiopia,1/26/20,9.145,40.4897,0,0,0
Fiji,1/26/20,-17.7134,178.065,0,0,0
Finland,1/26/20,64.0,26.0,0,0,0
France,1/26/20,91.3624,59.71919999999999,3,0,0
Gabon,1/26/20,-0.8037,11.6094,0,0,0
Gambia,1/26/20,13.4432,-15.3101,0,0,0
Georgia,1/26/20,42.3154,43.3569,0,0,0
Germany,1/26/20,51.0,9.0,0,0,0
Ghana,1/26/20,7.9465,-1.0232,0,0,0
Greece,1/26/20,39.0742,21.8243,0,0,0
Guatemala,1/26/20,15.7835,-90.2308,0,0,0
Guinea,1/26/20,9.9456,-9.6966,0,0,0
Guyana,1/26/20,5.0,-58.75,0,0,0
Haiti,1/26/20,18.9712,-72.2852,0,0,0
Holy See,1/26/20,41.9029,12.4534,0,0,0
Honduras,1/26/20,15.2,-86.2419,0,0,0
Hungary,1/26/20,47.1625,19.5033,0,0,0
Iceland,1/26/20,64.9631,-19.0208,0,0,0
India,1/26/20,21.0,78.0,0,0,0
Indonesia,1/26/20,-0.7893,113.9213,0,0,0
Iran,1/26/20,32.0,53.0,0,0,0
Iraq,1/26/20,33.0,44.0,0,0,0
Ireland,1/26/20,53.1424,-7.6921,0,0,0
Israel,1/26/20,31.0,35.0,0,0,0
Italy,1/26/20,43.0,12.0,0,0,0
Jamaica,1/26/20,18.1096,-77.2975,0,0,0
Japan,1/26/20,36.0,138.0,4,0,1
Jordan,1/26/20,31.24,36.51,0,0,0
Kazakhstan,1/26/20,48.0196,66.9237,0,0,0
Kenya,1/26/20,-0.0236,37.9062,0,0,0
South Korea,1/26/20,36.0,128.0,3,0,0
Kuwait,1/26/20,29.5,47.75,0,0,0
Kyrgyzstan,1/26/20,41.2044,74.7661,0,0,0
Latvia,1/26/20,56.8796,24.6032,0,0,0
Lebanon,1/26/20,33.8547,35.8623,0,0,0
Liberia,1/26/20,6.4281,-9.4295,0,0,0
Liechtenstein,1/26/20,47.14,9.55,0,0,0
Lithuania,1/26/20,55.1694,23.8813,0,0,0
Luxembourg,1/26/20,49.8153,6.1296,0,0,0
Madagascar,1/26/20,-18.7669,46.8691,0,0,0
Malaysia,1/26/20,2.5,112.5,4,0,0
Maldives,1/26/20,3.2028,73.2207,0,0,0
Malta,1/26/20,35.9375,14.3754,0,0,0
Mauritania,1/26/20,21.0079,10.9408,0,0,0
Mauritius,1/26/20,-20.2,57.5,0,0,0
Mexico,1/26/20,23.6345,-102.5528,0,0,0
Moldova,1/26/20,47.4116,28.3699,0,0,0
Monaco,1/26/20,43.7333,7.4167,0,0,0
Mongolia,1/26/20,46.8625,103.8467,0,0,0
Montenegro,1/26/20,42.5,19.3,0,0,0
Morocco,1/26/20,31.7917,-7.0926,0,0,0
Namibia,1/26/20,-22.9576,18.4904,0,0,0
Nepal,1/26/20,28.1667,84.25,1,0,0
Netherlands,1/26/20,94.8633,-196.7893,0,0,0
New Zealand,1/26/20,-40.9006,174.886,0,0,0
Nicaragua,1/26/20,12.8654,-85.2072,0,0,0
Niger,1/26/20,17.6078,8.0817,0,0,0
Nigeria,1/26/20,9.082,8.6753,0,0,0
North Macedonia,1/26/20,41.6086,21.7453,0,0,0
Norway,1/26/20,60.472,8.4689,0,0,0
Oman,1/26/20,21.0,57.0,0,0,0
Pakistan,1/26/20,30.3753,69.3451,0,0,0
Panama,1/26/20,8.538,-80.7821,0,0,0
Papua New Guinea,1/26/20,-6.315,143.9555,0,0,0
Paraguay,1/26/20,-23.4425,-58.4438,0,0,0
Peru,1/26/20,-9.19,-75.0152,0,0,0
Philippines,1/26/20,13.0,122.0,0,0,0
Poland,1/26/20,51.9194,19.1451,0,0,0
Portugal,1/26/20,39.3999,-8.2245,0,0,0
Qatar,1/26/20,25.3548,51.1839,0,0,0
Romania,1/26/20,45.9432,24.9668,0,0,0
Russia,1/26/20,60.0,90.0,0,0,0
Rwanda,1/26/20,-1.9403,29.8739,0,0,0
Saint Lucia,1/26/20,13.9094,-60.9789,0,0,0
Saint Vincent and the Grenadines,1/26/20,12.9843,-61.2872,0,0,0
San Marino,1/26/20,43.9424,12.4578,0,0,0
Saudi Arabia,1/26/20,24.0,45.0,0,0,0
Senegal,1/26/20,14.4974,-14.4524,0,0,0
Serbia,1/26/20,44.0165,21.0059,0,0,0
Seychelles,1/26/20,-4.6796,55.492,0,0,0
Singapore,1/26/20,1.2833,103.8333,4,0,0
Slovakia,1/26/20,48.669,19.699,0,0,0
Slovenia,1/26/20,46.1512,14.9955,0,0,0
Somalia,1/26/20,5.1521,46.1996,0,0,0
South Africa,1/26/20,-30.5595,22.9375,0,0,0
Spain,1/26/20,40.0,-4.0,0,0,0
Sri Lanka,1/26/20,7.0,81.0,0,0,0
Sudan,1/26/20,12.8628,30.2176,0,0,0
Suriname,1/26/20,3.9193,-56.0278,0,0,0
Sweden,1/26/20,63.0,16.0,0,0,0
Switzerland,1/26/20,46.8182,8.2275,0,0,0
Taiwan*,1/26/20,23.7,121.0,4,0,0
Tanzania,1/26/20,-6.369,34.8888,0,0,0
Thailand,1/26/20,15.0,101.0,8,0,2
Togo,1/26/20,8.6195,0.8248,0,0,0
Trinidad and Tobago,1/26/20,10.6918,-61.2225,0,0,0
Tunisia,1/26/20,34.0,9.0,0,0,0
Turkey,1/26/20,38.9637,35.2433,0,0,0
Uganda,1/26/20,1.0,32.0,0,0,0
Ukraine,1/26/20,48.3794,31.1656,0,0,0
United Arab Emirates,1/26/20,24.0,54.0,0,0,0
United Kingdom,1/26/20,270.0299,-482.92470000000003,0,0,0
Uruguay,1/26/20,-32.5228,-55.7658,0,0,0
US,1/26/20,37.0902,-95.7129,5,0,0
Uzbekistan,1/26/20,41.3775,64.5853,0,0,0
Venezuela,1/26/20,6.4238,-66.5897,0,0,0
Vietnam,1/26/20,16.0,108.0,2,0,0
Zambia,1/26/20,-15.4167,28.2833,0,0,0
Zimbabwe,1/26/20,-20.0,30.0,0,0,0
Dominica,1/26/20,15.415,-61.371,0,0,0
Grenada,1/26/20,12.1165,-61.678999999999995,0,0,0
Mozambique,1/26/20,-18.665695,35.529562,0,0,0
Syria,1/26/20,34.802075,38.996815000000005,0,0,0
Timor-Leste,1/26/20,-8.874217,125.727539,0,0,0
Belize,1/26/20,13.1939,-59.5432,0,0,0
Laos,1/26/20,19.856270000000002,102.495496,0,0,0
Libya,1/26/20,26.3351,17.228331,0,0,0
West Bank and Gaza,1/26/20,31.9522,35.2332,0,0,0
Guinea-Bissau,1/26/20,11.8037,-15.1804,0,0,0
Mali,1/26/20,17.570692,-3.9961660000000006,0,0,0
Saint Kitts and Nevis,1/26/20,17.357822,-62.782998,0,0,0
Kosovo,1/26/20,42.602636,20.902977,0,0,0
Burma,1/26/20,21.9162,95.956,0,0,0
MS Zaandam,1/26/20,0.0,0.0,0,0,0
Botswana,1/26/20,-22.3285,24.6849,0,0,0
Burundi,1/26/20,-3.3731,29.9189,0,0,0
Sierra Leone,1/26/20,8.460555000000001,-11.779889,0,0,0
Malawi,1/26/20,-13.254307999999998,34.301525,0,0,0
South Sudan,1/26/20,6.877000000000001,31.307,0,0,0
Western Sahara,1/26/20,24.2155,-12.8858,0,0,0
Sao Tome and Principe,1/26/20,0.18636,6.613081,0,0,0
Yemen,1/26/20,15.552726999999999,48.516388,0,0,0
Comoros,1/26/20,-11.6455,43.3333,0,0,0
Tajikistan,1/26/20,38.861034000000004,71.276093,0,0,0
Afghanistan,1/27/20,33.0,65.0,0,0,0
Albania,1/27/20,41.1533,20.1683,0,0,0
Algeria,1/27/20,28.0339,1.6596,0,0,0
Andorra,1/27/20,42.5063,1.5218,0,0,0
Angola,1/27/20,-11.2027,17.8739,0,0,0
Antigua and Barbuda,1/27/20,17.0608,-61.7964,0,0,0
Argentina,1/27/20,-38.4161,-63.6167,0,0,0
Armenia,1/27/20,40.0691,45.0382,0,0,0
Australia,1/27/20,-255.9695,1129.8623,5,0,0
Austria,1/27/20,47.5162,14.5501,0,0,0
Azerbaijan,1/27/20,40.1431,47.5769,0,0,0
Bahamas,1/27/20,25.0343,-77.3963,0,0,0
Bahrain,1/27/20,26.0275,50.55,0,0,0
Bangladesh,1/27/20,23.685,90.3563,0,0,0
Barbados,1/27/20,13.1939,-59.5432,0,0,0
Belarus,1/27/20,53.7098,27.9534,0,0,0
Belgium,1/27/20,50.8333,4.0,0,0,0
Benin,1/27/20,9.3077,2.3158,0,0,0
Bhutan,1/27/20,27.5142,90.4336,0,0,0
Bolivia,1/27/20,-16.2902,-63.5887,0,0,0
Bosnia and Herzegovina,1/27/20,43.9159,17.6791,0,0,0
Brazil,1/27/20,-14.235,-51.9253,0,0,0
Brunei,1/27/20,4.5353,114.7277,0,0,0
Bulgaria,1/27/20,42.7339,25.4858,0,0,0
Burkina Faso,1/27/20,12.2383,-1.5616,0,0,0
Cabo Verde,1/27/20,16.5388,-23.0418,0,0,0
Cambodia,1/27/20,11.55,104.9167,1,0,0
Cameroon,1/27/20,3.8480000000000003,11.5021,0,0,0
Canada,1/27/20,671.7607,-1237.6289,1,0,0
Central African Republic,1/27/20,6.6111,20.9394,0,0,0
Chad,1/27/20,15.4542,18.7322,0,0,0
Chile,1/27/20,-35.6751,-71.543,0,0,0
China,1/27/20,1083.3367,3684.4197000000004,2877,82,55
Colombia,1/27/20,4.5709,-74.2973,0,0,0
Congo (Brazzaville),1/27/20,-4.0383,21.7587,0,0,0
Congo (Kinshasa),1/27/20,-4.0383,21.7587,0,0,0
Costa Rica,1/27/20,9.7489,-83.7534,0,0,0
Cote d'Ivoire,1/27/20,7.54,-5.5471,0,0,0
Croatia,1/27/20,45.1,15.2,0,0,0
Diamond Princess,1/27/20,0.0,0.0,0,0,0
Cuba,1/27/20,22.0,-80.0,0,0,0
Cyprus,1/27/20,35.1264,33.4299,0,0,0
Czechia,1/27/20,49.8175,15.472999999999999,0,0,0
Denmark,1/27/20,189.8634,-40.014300000000006,0,0,0
Djibouti,1/27/20,11.8251,42.5903,0,0,0
Dominican Republic,1/27/20,18.7357,-70.1627,0,0,0
Ecuador,1/27/20,-1.8312,-78.1834,0,0,0
Egypt,1/27/20,26.0,30.0,0,0,0
El Salvador,1/27/20,13.7942,-88.8965,0,0,0
Equatorial Guinea,1/27/20,1.5,10.0,0,0,0
Eritrea,1/27/20,15.1794,39.7823,0,0,0
Estonia,1/27/20,58.5953,25.0136,0,0,0
Eswatini,1/27/20,-26.5225,31.4659,0,0,0
Ethiopia,1/27/20,9.145,40.4897,0,0,0
Fiji,1/27/20,-17.7134,178.065,0,0,0
Finland,1/27/20,64.0,26.0,0,0,0
France,1/27/20,91.3624,59.71919999999999,3,0,0
Gabon,1/27/20,-0.8037,11.6094,0,0,0
